bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
15981,A Garden of Earthly Delights (Wonderland Quartet  #1),Joyce Carol Oates/Elaine Showalter,3.84,0812968344,9780812968347,eng,406,1448,138,4/22/2003,Modern Library
15997,Paradise Lost,John Milton/John      Leonard,3.82,0140424393,9780140424393,eng,453,113473,2598,2/27/2003,Penguin Classics
16004,Paradise Lost,John Milton/Philip Pullman,3.82,019280619X,9780192806192,eng,374,269,29,9/15/2005,Oxford University Press
16005,Paradise Lost,John Milton/Gordon Teskey,3.82,0393924289,9780393924282,eng,590,1909,120,12/15/2004,W. W. Norton & Company
16006,Paradise (Second Opportunities  #1),Judith McNaught,4.31,0743474163,9780743474160,eng,709,27430,1132,7/1/2003,Pocket Books
16007,Last Train to Paradise: Henry Flagler and the Spectacular Rise and Fall of the Railroad that Crossed an Ocean,Les Standiford,4.03,1400049474,9781400049479,eng,288,1776,282,8/5/2003,Broadway Books
16014,Milton's Paradise Lost,John Milton/Gustave Doré,3.82,1841932515,9781841932514,eng,384,118,10,8/14/2008,Booksales
16021,The Trouble with the Pears: An Intimate Portrait of Erzsebet Bathory,Gia Bathory Al Babel,2.55,1425910394,9781425910396,eng,272,33,7,2/14/2006,Authorhouse
16033,Mary Queen of Scotland and The Isles,Margaret George,4.05,0312155859,9780312155858,eng,870,11523,507,4/15/1997,St. Martin's Griffin
16035,When the Elephants Dance,Tess Uriza Holthe,4.03,0142002887,9780142002889,en-US,368,2627,382,6/24/2003,Penguin Books
16047,A Thread of Grace,Mary Doria Russell,4.02,0449004139,9780449004135,eng,442,11782,1332,12/6/2005,Ballantine Books
16051,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier,Thad Carhart,3.95,0375758623,9780375758621,eng,281,4151,521,3/12/2002,Random House Trade
16059,The Dive From Clausen's Pier,Ann Packer,3.42,0375727132,9780375727139,eng,432,19844,1747,4/8/2003,Vintage
16063,The Dive from Clausen's Pier,Ann Packer,3.42,0749933631,9780749933630,eng,368,60,8,3/27/2003,Piatkus
16074,A Dubious Codicil,Michael Wharton,3.25,0701130644,9780701130640,eng,224,3,0,3/15/1991,Random House UK Distribution
16076,The Awakening and Selected Stories,Kate Chopin/Cynthia Brantley Johnson/Alyssa  Harad,3.92,0743487672,9780743487672,eng,296,9459,194,7/1/2004,Simon  Schuster
16077,Complete Novels and Stories,Kate Chopin/Sandra M. Gilbert,4.28,1931082219,9781931082211,eng,1075,506,24,9/30/2002,Library of America
16085,Beowulf & Grendel: The Truth Behind England's Oldest Legend,John Grigsby,3.57,1842931539,9781842931530,en-US,246,47,11,10/10/2005,Watkins Publishing
16091,Grendel: Devil by the Deed,Matt Wagner/Rich Rankin/Chris Pitzer/Diana Schutz,4.08,159307736X,9781593077365,eng,48,539,29,3/27/2007,Dark Horse Comics
16093,Fuselfieber,David Sedaris/Harry Rowohlt,3.79,3453198255,9783453198258,ger,320,14,0,4/1/2002,Diana TB
16102,Mi vida en rose,David Sedaris,3.99,8497934903,9788497934909,spa,240,5,2,11/15/2004,Debolsillo
16111,A Dance to the Music of Time: 4th Movement (A Dance to the Music of Time  #10-12),Anthony Powell,4.22,0226677184,9780226677187,eng,793,1145,77,5/31/1995,University of Chicago Press
16112,Anthony Powell: A Life,Michael   Barber,3.72,1585677108,9781585677108,eng,352,39,8,12/27/2005,Harry N. Abrams
16113,A Dance to the Music of Time: 1st Movement (A Dance to the Music of Time  #1-3),Anthony Powell,3.95,0226677141,9780226677149,eng,718,3817,271,5/31/1995,University of Chicago Press
16114,A Dance to the Music of Time: 3rd Movement (A Dance to the Music of Time  #7-9),Anthony Powell,4.26,0226677176,9780226677170,eng,715,1289,83,5/31/1995,University of Chicago Press
16115,A Dance to the Music of Time: 2nd Movement (A Dance to the Music of Time  #4-6),Anthony Powell,4.29,0226677168,9780226677163,eng,722,1237,87,6/15/1995,University of Chicago Press
16121,Titan: The Life of John D. Rockefeller  Sr.,Ron Chernow,4.20,1400077303,9781400077304,eng,832,15971,812,3/30/2004,Vintage
16130,Alexander Hamilton,Ron Chernow,4.23,0143034758,9780143034759,eng,818,97099,6149,3/29/2005,Penguin Books
16131,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,4.07,0802138292,9780802138293,eng,812,5110,281,9/20/2001,Grove Press
16141,Ego and Hubris: The Michael Malice Story,Harvey Pekar/Gary Dumm,3.67,0345479394,9780345479396,eng,160,390,57,4/11/2006,Ballantine Books
16148,Empire of the Senseless,Kathy Acker,3.49,0802131794,9780802131799,eng,240,1487,78,1/13/1994,Grove Press
16151,Great Expectations,Kathy Acker,3.59,0802131557,9780802131553,eng,128,740,38,1/18/1994,Grove Press
16172,Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer  Adviser to Kings  Ally of Lawrence of Arabia,Janet Wallach,3.92,1400096197,9781400096190,eng,464,2944,499,7/12/2005,Anchor
16175,Queen of the Scene,Queen Latifah/Frank Morrison,4.06,0060778563,9780060778569,en-US,32,94,18,9/26/2006,HarperCollins
16176,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,4.04,0060556579,9780060556570,eng,405,13491,506,4/29/2003,Harper Perennial (HarperCollins)
16177,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),Jill Conner Browne,4.02,060980877X,9780609808771,en-US,288,1958,142,1/7/2003,Three Rivers Press (CA)
16178,Dairy Queen (Dairy Queen  #1),Catherine Gilbert Murdock,3.74,0618683070,9780618683079,eng,275,25441,2241,5/22/2006,Houghton Mifflin
16179,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,Eleanor Herman,3.91,0060846739,9780060846732,en-US,336,3808,315,4/11/2006,William Morrow
16180,The Boleyn Inheritance (The Plantagenet and Tudor Novels  #10),Philippa Gregory,3.87,0743272501,9780743272506,eng,518,68763,3394,12/5/2006,Atria Books
16181,The Constant Princess (The Plantagenet and Tudor Novels  #6),Philippa Gregory,3.90,0743272498,9780743272490,eng,390,136931,3915,9/6/2006,Washington Square Press
16182,The Favored Child (The Wideacre Trilogy  #2),Philippa Gregory,3.62,0743249305,9780743249300,eng,624,9643,451,7/2/2003,Washington Square Press
16183,The Virgin's Lover (The Plantagenet and Tudor Novels  #13),Philippa Gregory,3.71,0743269268,9780743269261,eng,441,43749,1967,9/7/2005,Washington Square Press
16184,Virgin Earth  (Tradescant  #2),Philippa Gregory,3.62,0743272536,9780743272537,en-US,661,4469,272,4/5/2006,Washington Square Press
16185,The Wise Woman,Philippa Gregory,3.32,0006514642,9780006514640,eng,640,6774,529,2/1/2002,HarperCollins Publishers
16186,Meridon (The Wideacre Trilogy  #3),Philippa Gregory,3.68,0743249313,9780743249317,eng,569,8842,380,7/2/2003,Washington Square Press
16187,The Little House,Philippa Gregory,3.68,0006496431,9780006496434,eng,368,1910,237,2/1/1998,HarperCollins Publishers
16188,Wideacre  (The Wideacre Trilogy  #1),Philippa Gregory,3.30,0743249291,9780743249294,eng,656,18944,1547,7/2/2003,Washington Square Press
16191,Un café lejos de aquí,Z.Z. Packer/María Pérez López de Heredia,3.84,8496454339,9788496454330,spa,283,8,0,7/1/2006,Tropismos
16192,You Can't Be Neutral on a Moving Train: A Personal History of Our Times,Howard Zinn,4.30,0807071277,9780807071274,eng,214,2543,141,9/5/2002,Beacon Press
16193,Declarations of Independence: Cross-Examining American Ideology,Howard Zinn,4.26,0060921080,9780060921088,eng,341,732,25,10/23/1991,Harper Perennial
16199,Citas Celestiales,Alexander McCall Smith/Marta Torent López de Lamadrid,3.16,8489367159,9788489367159,spa,190,1,0,11/1/2006,Umbriel
16200,Ella Minnow Pea: A Novel in Letters,Mark Dunn,3.85,0385722435,9780385722438,eng,208,23926,4356,9/17/2002,Anchor
16205,Daisy Miller and Other Stories,Henry James/Jean Gooder,3.52,0192835432,9780192835437,eng,352,558,40,11/19/1998,Oxford University Press
16208,The Turn of the Screw/Daisy Miller,Henry James,3.61,0440391547,9780440391548,eng,192,959,55,8/1/1954,Laurel
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,4.12,0385495226,9780385495226,eng,352,85408,4334,6/15/1999,Anchor Books
16214,The Hot Zone: The Chilling True Story of an Ebola Outbreak,Richard   Preston,4.12,0552143030,9780552143035,eng,384,163,26,8/1/1995,Corgi
16228,Gardening with a Wild Heart: Restoring California's Native Landscapes at Home,Judith Larner Lowry,4.29,0520251741,9780520251748,eng,267,12,2,3/19/2007,University of California Press
16229,Teacher's Pet (Wild at Heart  #7),Laurie Halse Anderson,4.05,1584850558,9781584850557,en-US,128,170,5,12/31/2001,American Girl Publishing Inc
16230,Homeless (Wild at Heart  #2),Laurie Halse Anderson/Mark Salisbury,4.06,1584850450,9781584850458,eng,126,415,32,6/29/2000,American Girl Publishing Inc
16234,Hear the Wind Blow,Mary Downing Hahn,4.07,0618181903,9780618181902,eng,224,266,45,5/19/2003,Clarion Books
16243,Case Histories (Jackson Brodie #1),Kate Atkinson,3.83,0316010707,9780316010702,eng,389,67271,5246,10/17/2005,Back Bay Books
16245,Three Case Histories,Sigmund Freud/Philip Rieff,3.90,0684829452,9780684829456,eng,282,622,21,11/1/1996,Touchstone
16267,Michael Tolliver Lives (Tales of the City  #7),Armistead Maupin,3.93,0060761350,9780060761356,en-US,277,583,82,6/12/2007,Harper
16268,Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City  #4-6),Armistead Maupin,4.44,0060166495,9780060166496,eng,720,514,11,11/26/1991,Harper
16271,The Intuitionist,Colson Whitehead,3.68,0385493002,9780385493000,eng,255,7473,903,1/4/1999,Anchor Books
16276,John Henry Days,Colson Whitehead,3.65,0385498209,9780385498203,eng,400,1940,186,5/14/2002,Anchor
16280,"Why Are All The Black Kids Sitting Together in the Cafeteria?": A Psychologist Explains the Development of Racial Identity,Beverly Daniel Tatum,4.21,0465083617,9780465083619,en-US,320,9845,703,1/17/2003,Basic Books
16285,The Custard Kid (Black Cats),Terry Deary,4.40,0713659890,9780713659894,eng,62,5,0,10/31/2001,A & C Black (Childrens books)
16286,The Magus,John Fowles,4.05,0316296198,9780316296199,eng,656,38247,1915,1/4/2001,Back Bay Books
16291,The Magus of Freemasonry: The Mysterious Life of Elias Ashmole—Scientist  Alchemist  and Founder of the Royal Society,Tobias Churton,4.10,1594771227,9781594771224,eng,303,28,5,6/27/2006,Inner Traditions
16292,The Myth of the Magus (Canto Original),Elizabeth M. Butler,3.73,0521437776,9780521437776,eng,320,27,2,4/15/1993,Cambridge University Press
16297,Cards on the Table (Hercule Poirot  #15),Agatha Christie,3.92,0425205959,9780425205952,eng,324,25236,1046,7/5/2005,Berkley
16298,A Murder Is Announced (Miss Marple  #5),Agatha Christie,3.98,1579126294,9781579126292,eng,288,33195,1220,9/30/2006,Black Dog & Leventhal Publishers
16299,And Then There Were None,Agatha Christie,4.26,0312330871,9780312330873,eng,264,625767,18785,5/3/2004,St. Martin's Press
16300,Sleeping Murder (Miss Marple  #13),Agatha Christie,3.95,0002317850,9780002317856,eng,242,19657,884,8/4/2003,Dodd Mead; 1st edition (September 1976)
16301,Agatha Christie: An Autobiography,Agatha Christie/Robert Welch Herrick,4.27,0006353282,9780006353287,eng,560,4296,310,1/2/2001,HarperCollins
16304,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,0425200450,9780425200452,eng,322,145660,5711,8/31/2004,Berkley
16305,Evil Under the Sun (Hercule Poirot  #24),Agatha Christie,3.97,1579126286,9781579126285,eng,220,36334,975,9/1/2006,Black Dog & Leventhal Publishers
16307,Hallowe'en Party (Hercule Poirot  #39),Agatha Christie,3.66,0007120680,9780007120680,eng,336,20656,1246,9/3/2001,Harper
16312,One  Two  Buckle My Shoe (Hercule Poirot  #23),Agatha Christie/Hugh Fraser,3.76,1572703857,9781572703858,eng,0,14388,411,3/16/2004,HarperCollins Publishers
16313,A Caribbean Mystery,Agatha Christie/Rosalind Ayres,3.80,1572705493,9781572705494,eng,0,49,10,10/9/2006,Audiogo
16315,Crooked House,Agatha Christie,4.04,031298166X,9780312981662,eng,276,24849,1429,8/19/2002,Minotaur Books
16319,The Body in the Library (Miss Marple  #3),Agatha Christie,3.85,157912626X,9781579126261,eng,191,46454,1675,9/1/2006,Black Dog & Leventhal Publishers
16320,Witness for the Prosecution and Selected Plays,Agatha Christie,4.05,000649045X,9780006490456,eng,352,3967,67,10/7/1995,HarperCollins Publishers Ltd
16322,The A.B.C. Murders (Hercule Poirot  #13),Agatha Christie,4.01,1579126243,9781579126247,eng,252,69806,2470,9/1/2006,Black Dog & Leventhal Publishers
16325,Partners in Crime (Tommy and Tuppence #2),Agatha Christie,3.77,0007111509,9780007111503,eng,347,10106,520,1/1/2001,HarperCollins Publishers
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie,4.24,1579126278,9781579126278,eng,288,103149,5659,9/1/2006,Black Dog & Leventhal Publishers
16329,Dead Man's Folly (Hercule Poirot  #33),Agatha Christie/David Suchet,3.79,1572705477,9781572705470,eng,6,12256,393,9/8/2006,BBC Audiobooks
16330,Poirot's Early Cases: 18 Hercule Poirot Mysteries (Hercule Poirot  #41),Agatha Christie/Hugh Fraser/David Suchet,3.92,1572704721,9781572704725,eng,8,5473,144,7/26/2005,AudioGO
16331,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,1579126251,9781579126254,eng,288,121099,2237,9/1/2006,Black Dog & Leventhal Publishers
16334,The Listerdale Mystery And Eleven Other Stories,Agatha Christie/Hugh Fraser,3.56,1572704977,9781572704978,eng,0,1824,89,1/11/2006,AudioGO
16335,The Mystery of the Blue Train (Hercule Poirot  #6),Agatha Christie,3.80,1579126952,9781579126957,eng,317,23274,1053,3/30/2007,Black Dog & Leventhal Publishers
16336,The Unexpected Guest: A Play In Two Acts,Agatha Christie,3.83,0573014671,9780573014673,eng,100,2813,167,11/12/2010,Samuel French Ltd
16340,After the Funeral,Agatha Christie,3.87,0002310198,9780002310192,eng,251,47,4,7/2/2001,HarperCollins
16342,Cat Among the Pigeons (Hercule Poirot  #34),Agatha Christie,3.83,0425205967,9780425205969,eng,352,21230,735,7/5/2005,Berkley
16343,The Mysterious Affair at Styles (Hercule Poirot  #1),Agatha Christie,3.99,0646418432,9780646418438,eng,121,196377,3885,10/21/2002,Deodand
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott/Agatha Christie,4.18,0312273223,9780312273224,eng,656,97,11,9/22/2001,Minotaur Books
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,3.94,0007120699,9780007120697,eng,335,26085,1497,9/1/2001,HarperCollins Publishers
16352,Black Coffee (Hercule Poirot  #45.5),Charles Osborne/Agatha Christie,3.50,0312970072,9780312970079,eng,304,10356,622,9/15/1999,St. Martin's Paperbacks
16357,Hercule Poirot's Christmas: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/Peter Sallis/Cyril Luckham/Edward De Souza/Rachel Gurney/Nicky Henson/Deryck Guyler,3.94,0563535113,9780563535119,eng,2,52,8,11/5/2001,BBC Audiobooks
16364,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,1579126235,9781579126230,eng,266,1520,238,9/1/2006,Black Dog & Leventhal Publishers
16369,Death on the Nile (Hercule Poirot  #17),Agatha Christie,4.10,1579126898,9781579126896,eng,351,674,91,3/30/2007,Black Dog & Leventhal Publishers
16371,Mrs. McGinty's Dead (Hercule Poirot  #30),Agatha Christie,3.83,0007121008,9780007121007,eng,328,572,74,7/1/2002,HarperCollins Publishers
16374,The Most of P.G. Wodehouse,P.G. Wodehouse,4.48,0743203585,9780743203586,eng,701,1872,106,11/1/2000,Simon & Schuster
16376,Full Moon (Blandings Castle  #7),P.G. Wodehouse,4.17,1585678368,9781585678365,eng,272,1860,131,11/23/2006,Harry N. Abrams
16377,How Right You Are  Jeeves (Jeeves  #12),P.G. Wodehouse,4.17,0743203593,9780743203593,eng,206,2769,156,11/1/2000,Touchstone
16379,Life With Jeeves (Jeeves  #6  2  & 4),P.G. Wodehouse,4.39,0140059024,9780140059021,eng,557,3169,137,9/29/1983,Penguin Books
16384,Spring Fever,P.G. Wodehouse,4.05,158567575X,9781585675753,eng,276,483,31,10/21/2004,Harry N. Abrams
16387,Carry On  Jeeves (Jeeves  #3),P.G. Wodehouse,4.27,1585673927,9781585673926,eng,273,15598,771,3/31/2003,The Overlook Press
16388,Lord Emsworth and Others (Blandings Castle  #5.5),P.G. Wodehouse,4.16,1585672777,9781585672776,eng,268,1099,77,5/13/2002,The Overlook Press
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1585672319,9781585672318,eng,272,4616,287,1/1/2002,Harry N. Abrams
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,1585674346,9781585674343,eng,263,5700,308,9/15/2003,Harry N. Abrams
16393,Big Money,P.G. Wodehouse,3.93,014000937X,9780140009378,eng,288,1117,78,9/3/1991,Penguin Books
16394,Much Obliged  Jeeves,P.G. Wodehouse,4.23,1585675261,9781585675265,eng,208,701,64,4/12/2004,Harry N. Abrams
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,0140284125,9780140284126,eng,240,7442,320,6/1/2000,Penguin Books
16398,Thank You  Jeeves,P.G. Wodehouse/Jonathan Cecil,4.24,1572704616,9781572704619,eng,6,66,23,5/26/2005,AudioGO
16400,Money in the Bank,P.G. Wodehouse,4.13,1585676578,9781585676576,eng,290,321,27,4/7/2005,Harry N. Abrams
16401,The Luck of the Bodkins,P.G. Wodehouse,4.08,1585673366,9781585673360,eng,358,1290,88,10/23/2002,Harry N. Abrams
16414,Joy in the Morning,P.G. Wodehouse/Chris Miller,4.34,0563557354,9780563557357,eng,2,49,7,4/6/1998,BBC Audiobooks
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie/Hugh Fraser,3.78,1572704578,9781572704572,eng,9,11167,297,7/13/2005,AudioGO
16427,Dead Man's Folly (Hercule Poirot  #33),Agatha Christie,3.79,0007121075,9780007121076,eng,288,619,75,7/1/2008,HarperCollins Publishers
16428,Hercule Poirot's Casebook (Hercule Poirot  #42),Agatha Christie,4.31,0399150218,9780399150210,eng,861,1865,52,12/1/1998,G.P. Putnam's Sons
16429,The Husband,Dean Koontz,3.80,0553804790,9780553804799,eng,400,39604,1527,5/30/2006,Bantam
16430,City of Night (Dean Koontz's Frankenstein  #2),Dean Koontz/Ed Gorman,3.98,0553587897,9780553587890,en-US,455,1060,116,7/26/2005,Bantam Books
16431,Sole Survivor,Dean Koontz,3.78,0553589490,9780553589498,eng,403,23244,547,7/25/2006,Bantam Books
16433,Forever Odd (Odd Thomas  #2),Dean Koontz,3.97,0553588265,9780553588262,eng,364,61555,2263,10/31/2006,Bantam Books
16435,Life Expectancy,Dean Koontz,4.01,0553588249,9780553588248,eng,476,26983,1568,10/25/2005,Bantam Books
16441,The Raphael Affair (Jonathan Argyll  #1),Iain Pears,3.54,0425178927,9780425178928,eng,257,102,10,2/1/2001,Berkley Books
16442,The Dream of Scipio,Iain Pears,3.73,1573229865,9781573229869,eng,416,3311,320,6/3/2003,Riverhead Books
16448,Welcome to the Great Mysterious,Lorna Landvik,3.78,0345442741,9780345442741,eng,368,2432,202,1/2/2002,Ballantine Books
16449,Oh My Stars,Lorna Landvik,3.89,0345468368,9780345468369,eng,416,5500,514,2/28/2006,Ballantine Books
16450,Your Oasis on Flame Lake,Lorna Landvik,3.59,0449002985,9780449002988,eng,320,2194,129,6/16/1998,Ballantine Books
16451,Patty Jane's House of Curl,Lorna Landvik/Mechtild Sandberg-Ciletti/Mechtild Ciletti,3.86,0804114609,9780804114608,eng,304,8950,505,6/28/1999,Ivy Books
16452,The Tall Pine Polka / Your Oasis on Flame Lake,Lorna Landvik,3.99,0345487664,9780345487667,eng,752,177,7,10/4/2005,Ballantine Books
16459,Anne's House Of Dreams,L.M. Montgomery,4.14,1406942359,9781406942354,eng,192,2,0,11/3/2006,Hard Press
16464,Poirot: The Complete Ariadne Oliver  Vol. 2,Agatha Christie,4.21,0007190689,9780007190683,en-US,727,85,4,6/1/2005,HarperCollins Publishers
16468,The Phantom Tollbooth,Norton Juster/Jules Feiffer,4.21,0375806709,9780375806704,en-US,256,871,56,5/9/2000,Random House Books for Young Readers
16477,The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),Fred Saberhagen,3.81,0812511182,9780812511185,eng,250,1247,9,6/15/1991,Tom Doherty Associates
16478,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),Fred Saberhagen,3.84,0812552849,9780812552843,en-US,252,1784,8,3/15/1990,Tor Books
